Epoch,Train_Loss,Test_Loss,Test_Accuracy
1,2.610219346284866,2.302657279968262,0.1
2,2.32019865244627,2.3025323963165283,0.1
3,2.314107561409473,2.2911572217941285,0.1459
4,2.3073398658633235,2.2692662024497987,0.1792
5,2.3002921596169474,2.271478006839752,0.1719
6,2.300881212353707,2.2659625816345215,0.1432
7,2.300746538639068,2.2555832862854004,0.1801
8,2.2919835138320916,2.2534301710128783,0.1719
9,2.2959923270344738,2.2479220962524415,0.2052
10,2.2895922484993934,2.2397493577003478,0.1889
11,2.2913579437136646,2.223425602912903,0.2018
12,2.2772402346134184,2.218573899269104,0.208
13,2.3095182076096528,2.209050974845886,0.2169
14,2.2842194792628288,2.20276960849762,0.2292
15,2.2744852745532986,2.190086603164673,0.2145
16,2.2845291683077815,2.1876745772361756,0.2054
17,2.2772478193044665,2.182158119678497,0.2038
18,2.271528509259224,2.174362940788269,0.2133
19,2.273218810558319,2.1936381888389587,0.2203
20,2.2698315885663027,2.1920936799049375,0.2208
21,2.2541749110817912,2.1842090487480164,0.2125
22,2.2600376170873644,2.177218244075775,0.2179
23,2.2429456332325937,2.179431154727936,0.2217
24,2.244108403325081,2.160312685966492,0.2262
25,2.2538556987047196,2.145129055976868,0.2437
26,2.249713056087494,2.1791217064857484,0.2186
27,2.2391919097304345,2.15908073425293,0.2407
28,2.2133451354503633,2.1570721673965454,0.2454
29,2.222540472149849,2.135298855304718,0.2664
30,2.2226603889465335,2.1440356373786926,0.2532
31,2.2210209536552425,2.1334462118148805,0.2621
32,2.187454404532909,2.1349771785736085,0.28
33,2.1792537280917164,2.138024802207947,0.2685
34,2.2024027520418166,2.1247241616249086,0.2621
35,2.147484193444252,2.101986367702484,0.2566
36,2.1445601561665537,2.124205985069275,0.2688
